Img_ID,Split,basename,ImageWidth,ImageHeight,is_background,n_ships
13716,Train,t_11506.jpg,2000,2000,False,17
13717,Train,t_7638.jpg,1000,1000,False,1
13719,Train,t_937.jpg,1500,1500,False,2
13721,Train,t_8969.jpg,1000,1000,False,2
13726,Train,t_1706.jpg,1000,1000,False,1
13730,Train,t_3004.jpg,1000,1000,True,0
13731,Train,t_1198.jpg,1500,1500,False,17
13732,Train,t_647.jpg,1500,1500,False,17
13736,Train,t_682.jpg,1500,1500,False,3
13737,Train,t_7646.jpg,1000,1000,False,1
13739,Train,t_1287.jpg,1500,1500,False,1
13744,Train,t_9533.jpg,800,600,False,3
13746,Train,t_184.jpg,1500,1500,False,2
13751,Train,t_4402.jpg,1000,1000,False,1
13752,Train,t_12455.jpg,800,600,False,1
13754,Train,t_4768.jpg,1000,1000,False,5
13756,Train,t_2921.jpg,600,800,True,0
13765,Train,t_11077.jpg,600,800,False,1
13773,Train,t_14725.jpg,1000,1000,False,1
13775,Train,t_1840.jpg,2000,2000,False,7
13777,Train,t_12556.jpg,1000,1000,True,0
13781,Train,t_3300.jpg,800,600,False,1
13786,Train,t_3927.jpg,600,800,False,8
13793,Train,t_6806.jpg,600,800,False,4
13795,Train,t_3045.jpg,1000,1000,False,1
13796,Train,t_13325.jpg,600,800,False,4
13797,Train,t_13659.jpg,2000,2000,False,9
13803,Train,t_8541.jpg,1000,1000,False,17
13805,Train,t_4548.jpg,1000,1000,False,1
13807,Train,t_10932.jpg,600,800,False,1
13815,Train,t_15391.jpg,600,800,False,1
13823,Train,t_6125.jpg,800,600,False,3
13824,Train,t_9067.jpg,1000,1000,False,3
13828,Train,t_9773.jpg,1000,1000,False,4
13829,Train,t_4924.jpg,1000,1000,True,0
13831,Train,t_3533.jpg,800,600,False,1
13837,Train,t_7867.jpg,800,600,False,3
13838,Train,t_10627.jpg,1000,1000,False,1
13839,Train,t_7844.jpg,600,800,False,5
13842,Train,t_1466.jpg,1000,1000,False,1
13843,Train,t_11520.jpg,600,800,False,1
13848,Train,t_2425.jpg,1000,1000,False,8
13850,Train,t_3287.jpg,1000,1000,False,1
13855,Train,t_13921.jpg,800,600,False,3
13858,Train,t_12013.jpg,1000,1000,False,14
13860,Train,t_478.jpg,1000,1000,True,0
13863,Train,t_11005.jpg,1000,1000,False,11
13865,Train,t_9611.jpg,600,800,False,1
13872,Train,t_10120.jpg,1000,1000,False,11
13876,Train,t_3282.jpg,1000,1000,False,1
13879,Train,t_6288.jpg,600,800,False,1
13880,Train,t_7060.jpg,800,600,False,2
13881,Train,t_9206.jpg,1000,1000,False,1
13886,Train,t_3134.jpg,1000,1000,False,9
13887,Train,t_12866.jpg,1000,1000,False,4
13888,Train,t_14841.jpg,600,800,False,33
13890,Train,t_15098.jpg,800,600,False,31
13896,Train,t_572.jpg,1500,1500,False,2
13902,Train,t_8718.jpg,800,600,False,3
13907,Train,t_15784.jpg,800,600,False,4
13908,Train,t_14010.jpg,600,800,False,1
13910,Train,t_12124.jpg,600,800,False,2
13911,Train,t_5479.jpg,1000,1000,True,0
13918,Train,t_15473.jpg,600,800,False,2
13921,Train,t_13211.jpg,2000,2000,False,12
13922,Train,t_1963.jpg,600,800,False,3
13923,Train,t_14785.jpg,600,800,False,1
13925,Train,t_11742.jpg,600,800,True,0
13928,Train,t_8926.jpg,1000,1000,False,1
13934,Train,t_3082.jpg,800,600,False,1
13940,Train,t_10722.jpg,800,600,True,0
13941,Train,t_12489.jpg,600,800,False,1
13943,Train,t_14793.jpg,2000,2000,False,9
13944,Train,t_2583.jpg,800,600,False,3
13948,Train,t_5126.jpg,800,600,False,3
13950,Train,t_8408.jpg,1000,1000,False,1
13953,Train,t_10385.jpg,800,600,False,2
13957,Train,t_14470.jpg,800,600,True,0
13961,Train,t_6667.jpg,800,600,True,0
13967,Train,t_3280.jpg,1000,1000,False,2
13970,Train,t_2365.jpg,800,600,False,4
13972,Train,t_4357.jpg,800,600,False,16
13974,Train,t_1139.jpg,1500,1500,False,2
13978,Train,t_14490.jpg,600,800,False,4
13980,Train,t_10157.jpg,600,800,False,13
13985,Train,t_4310.jpg,1000,1000,False,2
13987,Train,t_859.jpg,1500,1500,False,11
13990,Train,t_981.jpg,1500,1500,False,1
13996,Train,t_13883.jpg,1000,1000,False,1
13998,Train,t_9319.jpg,1000,1000,False,8
14000,Train,t_7888.jpg,600,800,False,4
14002,Train,t_1799.jpg,600,800,False,5
14005,Train,t_1575.jpg,1500,1500,False,2
14006,Train,t_9335.jpg,800,600,False,13
14009,Train,t_8631.jpg,2000,2000,False,6
14011,Train,t_12033.jpg,800,600,False,4
14024,Train,t_1880.jpg,1000,1000,False,2
14025,Train,t_8810.jpg,800,600,False,1
14026,Train,t_10959.jpg,800,600,False,1
14033,Train,t_4467.jpg,1000,1000,False,1
14035,Train,t_4381.jpg,800,600,False,1
14040,Train,t_7566.jpg,1000,1000,False,2
14046,Train,t_10542.jpg,1000,1000,False,2
14049,Train,t_16270.jpg,1000,1000,False,23
14050,Train,t_15058.jpg,800,600,False,16
14051,Train,t_1739.jpg,1000,1000,False,15
14056,Train,t_6127.jpg,1000,1000,False,1
14064,Train,t_354.jpg,1500,1500,False,2
14071,Train,t_11253.jpg,1000,1000,False,21
14073,Train,t_2237.jpg,800,600,False,3
14075,Train,t_13257.jpg,800,600,False,3
14076,Train,t_13552.jpg,600,800,False,2
14078,Train,t_14278.jpg,600,800,False,5
14081,Train,t_6728.jpg,1000,1000,False,1
14083,Train,t_9723.jpg,2000,2000,False,6
14086,Train,t_2961.jpg,2000,2000,False,11
14087,Train,t_13953.jpg,800,600,False,13
14088,Train,t_14055.jpg,1000,1000,False,4
14089,Train,t_7761.jpg,2000,2000,False,3
14093,Train,t_10773.jpg,1000,1000,False,1
14102,Train,t_13373.jpg,1000,1000,False,1
14104,Train,t_15537.jpg,600,800,False,1
14106,Train,t_9578.jpg,1000,1000,False,136
14112,Train,t_11905.jpg,1000,1000,False,2
14116,Train,t_12126.jpg,600,800,False,1
14120,Train,t_13220.jpg,800,600,False,12
14122,Train,t_5626.jpg,600,800,True,0
14132,Train,t_8070.jpg,800,600,False,3
14135,Train,t_10677.jpg,1000,1000,False,2
14139,Train,t_2074.jpg,600,800,False,13
14140,Train,t_7368.jpg,800,600,False,7
14145,Train,t_6648.jpg,600,800,False,1
14151,Train,t_6267.jpg,1000,1000,False,7
14152,Train,t_13741.jpg,600,800,False,5
14158,Train,t_6671.jpg,800,600,False,16
14160,Train,t_13115.jpg,800,600,True,0
14167,Train,t_2258.jpg,800,600,True,0
14169,Train,t_3554.jpg,800,600,False,7
14170,Train,t_7885.jpg,600,800,False,3
14190,Train,t_6712.jpg,1000,1000,False,10
14191,Train,t_10526.jpg,600,800,False,1
14192,Train,t_4109.jpg,1000,1000,False,3
14198,Train,t_12987.jpg,600,800,False,2
14199,Train,t_15042.jpg,1000,1000,False,24
14201,Train,t_409.jpg,1500,1500,False,6
14202,Train,t_11812.jpg,1000,1000,False,1
14203,Train,t_198.jpg,1500,1500,False,7
14204,Train,t_367.jpg,1500,1500,False,2
14210,Train,t_8081.jpg,2000,2000,False,6
14211,Train,t_10485.jpg,1000,1000,False,1
14215,Train,t_9128.jpg,600,800,False,2
14216,Train,t_10393.jpg,600,800,False,2
14217,Train,t_2185.jpg,1000,1000,False,1
14218,Train,t_3361.jpg,1000,1000,False,1
14224,Train,t_2545.jpg,1000,1000,False,18
14229,Train,t_5584.jpg,800,600,False,2
14230,Train,t_12551.jpg,800,600,False,8
14232,Train,t_1058.jpg,1500,1500,False,11
14240,Train,t_7379.jpg,1000,1000,False,3
14243,Train,t_4078.jpg,600,800,True,0
14254,Train,t_11097.jpg,1000,1000,True,0
14258,Train,t_10311.jpg,1000,1000,False,2
14259,Train,t_16043.jpg,800,600,False,1
14267,Train,t_5117.jpg,600,800,False,1
14271,Train,t_10555.jpg,1000,1000,True,0
14273,Train,t_2205.jpg,800,600,False,169
14278,Train,t_16427.jpg,1000,1000,False,1
14282,Train,t_16372.jpg,600,800,False,1
14284,Train,t_9801.jpg,800,600,False,4
14285,Train,t_16393.jpg,800,600,False,10
14290,Train,t_15271.jpg,1000,1000,False,1
14291,Train,t_10904.jpg,800,600,False,6
14293,Train,t_2476.jpg,800,600,False,1
14294,Train,t_5136.jpg,800,600,True,0
14301,Train,t_10147.jpg,600,800,False,4
14304,Train,t_12895.jpg,1000,1000,False,8
14305,Train,t_11166.jpg,1000,1000,False,1
14306,Train,t_15598.jpg,800,600,False,3
14314,Train,t_2312.jpg,800,600,False,1
14315,Train,t_11087.jpg,600,800,False,2
14316,Train,t_5301.jpg,600,800,False,6
14319,Train,t_6798.jpg,600,800,False,1
14324,Train,t_2568.jpg,1000,1000,False,3
14329,Train,t_10508.jpg,800,600,False,4
14332,Train,t_3785.jpg,1000,1000,False,16
14340,Train,t_10866.jpg,800,600,False,8
14343,Train,t_10721.jpg,600,800,False,2
14345,Train,t_11497.jpg,800,600,False,11
14346,Train,t_13107.jpg,600,800,False,1
14347,Train,t_14464.jpg,600,800,False,1
14351,Train,t_15120.jpg,600,800,False,2
14358,Train,t_7505.jpg,1000,1000,False,4
14363,Train,t_10113.jpg,2000,2000,False,15
14364,Train,t_136.jpg,1000,1000,False,8
14371,Train,t_8516.jpg,800,600,False,5
14372,Train,t_1073.jpg,1000,1000,False,1
14387,Train,t_13911.jpg,2000,2000,False,2
14392,Train,t_12638.jpg,1000,1000,False,2
14394,Train,t_2353.jpg,1000,1000,False,1
14404,Train,t_1850.jpg,800,600,False,16
14406,Train,t_8184.jpg,1000,1000,True,0
14411,Train,t_12228.jpg,1000,1000,False,6
14416,Train,t_2869.jpg,1000,1000,False,24
14417,Train,t_6140.jpg,1000,1000,False,4
14419,Train,t_13099.jpg,1000,1000,False,3
14422,Train,t_16255.jpg,1000,1000,False,1
14423,Train,t_8078.jpg,600,800,False,3
14430,Train,t_4631.jpg,800,600,False,4
14433,Train,t_8962.jpg,600,800,False,2
14434,Train,t_8959.jpg,1000,1000,False,1
14439,Train,t_11419.jpg,600,800,False,1
14441,Train,t_13753.jpg,1000,1000,False,1
14445,Train,t_7021.jpg,800,600,False,13
14455,Train,t_12419.jpg,1000,1000,False,2
14459,Train,t_13939.jpg,1000,1000,False,13
14461,Train,t_6057.jpg,600,800,False,3
14462,Train,t_13545.jpg,800,600,False,7
14467,Train,t_418.jpg,1000,1000,False,10
14468,Train,t_1813.jpg,1000,1000,False,4
14469,Train,t_11492.jpg,1000,1000,False,6
14470,Train,t_3483.jpg,1000,1000,False,3
14477,Train,t_13496.jpg,1000,1000,False,1
14488,Train,t_1608.jpg,1500,1500,False,1
14495,Train,t_16036.jpg,800,600,False,3
14497,Train,t_15500.jpg,2000,2000,False,73
14503,Train,t_7201.jpg,800,600,True,0
14504,Train,t_8037.jpg,1000,1000,False,2
14506,Train,t_4184.jpg,600,800,False,2
14512,Train,t_228.jpg,1500,1500,False,43
14518,Train,t_13546.jpg,1000,1000,False,4
14521,Train,t_10781.jpg,1000,1000,False,2
14531,Train,t_15263.jpg,1000,1000,False,27
14532,Train,t_13644.jpg,800,600,False,3
14536,Train,t_9607.jpg,800,600,False,2
14539,Train,t_9828.jpg,600,800,False,1
14540,Train,t_12484.jpg,2000,2000,False,4
14544,Train,t_5556.jpg,1000,1000,False,1
14547,Train,t_11887.jpg,600,800,False,2
14549,Train,t_13949.jpg,1000,1000,False,6
14551,Train,t_8908.jpg,800,600,False,1
14566,Train,t_2621.jpg,1000,1000,False,19
14567,Train,t_5592.jpg,800,600,False,1
14572,Train,t_5304.jpg,600,800,False,2
14574,Train,t_16328.jpg,1000,1000,False,6
14576,Train,t_5652.jpg,1000,1000,False,1
14580,Train,t_10806.jpg,600,800,False,3
14583,Train,t_10252.jpg,1000,1000,False,6
14586,Train,t_5756.jpg,800,600,False,2
14587,Train,t_10844.jpg,2000,2000,False,6
14590,Train,t_4683.jpg,1000,1000,False,9
14595,Train,t_9282.jpg,1000,1000,True,0
14597,Train,t_7402.jpg,1000,1000,False,3
14599,Train,t_14461.jpg,1000,1000,False,4
14600,Train,t_14297.jpg,1000,1000,False,2
14601,Train,t_1719.jpg,1500,1500,False,32
14604,Train,t_3265.jpg,1000,1000,False,1
14605,Train,t_4013.jpg,800,600,False,1
14611,Train,t_8856.jpg,1000,1000,True,0
14612,Train,t_14258.jpg,600,800,False,1
14615,Train,t_4480.jpg,800,600,False,2
14620,Train,t_11662.jpg,1000,1000,False,1
14621,Train,t_546.jpg,1500,1500,False,5
14622,Train,t_2003.jpg,1000,1000,False,4
14626,Train,t_10.jpg,1500,1500,False,5
14628,Train,t_6082.jpg,600,800,False,5
14630,Train,t_373.jpg,1000,1000,False,1
14633,Train,t_7927.jpg,1000,1000,True,0
14639,Train,t_1341.jpg,1500,1500,False,3
14640,Train,t_13222.jpg,800,600,False,1
14642,Train,t_5965.jpg,1000,1000,False,1
14647,Train,t_10667.jpg,600,800,True,0
14648,Train,t_2642.jpg,600,800,False,2
14657,Train,t_10692.jpg,1000,1000,False,1
14662,Train,t_4215.jpg,1000,1000,False,2
14665,Train,t_14109.jpg,1000,1000,False,2
14666,Train,t_6231.jpg,5891,5786,False,1
14667,Train,t_987.jpg,1500,1500,False,4
14668,Train,t_6341.jpg,800,600,False,2
14670,Train,t_4257.jpg,800,600,True,0
14672,Train,t_15893.jpg,1000,1000,False,42
14677,Train,t_5029.jpg,800,600,False,1
14680,Train,t_3474.jpg,800,600,True,0
14688,Train,t_4874.jpg,1000,1000,False,2
14691,Train,t_11722.jpg,800,600,True,0
14696,Train,t_9216.jpg,800,600,True,0
14697,Train,t_14746.jpg,800,600,False,1
14700,Train,t_5334.jpg,1000,1000,False,2
14702,Train,t_12738.jpg,1000,1000,False,1
14708,Train,t_10497.jpg,1000,1000,False,1
14712,Train,t_13932.jpg,600,800,False,8
14714,Train,t_12969.jpg,1000,1000,False,2
14718,Train,t_1946.jpg,1000,1000,False,9
14723,Train,t_4255.jpg,800,600,False,1
14728,Train,t_8913.jpg,600,800,False,1
14729,Train,t_1030.jpg,1000,1000,True,0
14731,Train,t_12295.jpg,600,800,False,3
14733,Train,t_11121.jpg,600,800,False,2
14735,Train,t_4044.jpg,1000,1000,False,3
14737,Train,t_10028.jpg,600,800,False,3
14739,Train,t_8131.jpg,600,800,True,0
14743,Train,t_16113.jpg,600,800,False,9
14744,Train,t_5432.jpg,1000,1000,False,5
14745,Train,t_12368.jpg,600,800,False,4
14746,Train,t_15195.jpg,1000,1000,False,12
14748,Train,t_2610.jpg,800,600,False,3
14749,Train,t_5456.jpg,800,600,False,1
14760,Train,t_15209.jpg,600,800,True,0
14762,Train,t_9141.jpg,1000,1000,False,2
14763,Train,t_159.jpg,1000,1000,True,0
14764,Train,t_4278.jpg,800,600,False,60
14779,Train,t_9112.jpg,1000,1000,False,3
14780,Train,t_7084.jpg,600,800,False,1
14783,Train,t_9194.jpg,600,800,True,0
14787,Train,t_10502.jpg,800,600,False,1
14797,Train,t_3145.jpg,1000,1000,False,1
14804,Train,t_14527.jpg,600,800,False,1
14809,Train,t_7869.jpg,800,600,False,8
14810,Train,t_15059.jpg,1000,1000,False,15
14811,Train,t_12411.jpg,2000,2000,False,1
14812,Train,t_6040.jpg,600,800,False,4
14817,Train,t_16354.jpg,1000,1000,False,4
14829,Train,t_3965.jpg,2000,2000,False,6
14838,Train,t_2473.jpg,1000,1000,True,0
14845,Train,t_14546.jpg,600,800,False,1
14852,Train,t_16418.jpg,1000,1000,False,17
14856,Train,t_2293.jpg,600,800,False,14
14859,Train,t_12583.jpg,800,600,False,9
14863,Train,t_6000.jpg,1000,1000,False,3
14866,Train,t_6437.jpg,2000,2000,False,63
14870,Train,t_4708.jpg,600,800,True,0
14877,Train,t_547.jpg,1500,1500,False,27
14883,Train,t_12193.jpg,1000,1000,False,7
14889,Train,t_4798.jpg,1000,1000,False,3
14890,Train,t_1711.jpg,1500,1500,False,3
14892,Train,t_13437.jpg,600,800,False,2
14894,Train,t_5519.jpg,800,600,False,1
14895,Train,t_8407.jpg,600,800,False,1
14900,Train,t_11636.jpg,600,800,False,5
14901,Train,t_1776.jpg,800,600,False,2
14904,Train,t_13618.jpg,1000,1000,False,2
14907,Train,t_5587.jpg,900,900,True,0
14908,Train,t_14731.jpg,800,600,False,3
14909,Train,t_953.jpg,1500,1500,False,13
14910,Train,t_5938.jpg,800,600,False,2
14916,Train,t_8233.jpg,800,600,False,2
14917,Train,t_16294.jpg,600,800,False,1
14918,Train,t_13871.jpg,2000,2000,False,1
14919,Train,t_9293.jpg,1000,1000,False,2
14924,Train,t_3942.jpg,600,800,False,2
14928,Train,t_3003.jpg,600,800,True,0
14929,Train,t_14612.jpg,800,600,False,1
14933,Train,t_13280.jpg,600,800,False,1
14934,Train,t_733.jpg,1000,1000,False,2
14935,Train,t_1105.jpg,1000,1000,False,1
14939,Train,t_4681.jpg,800,600,False,1
14944,Train,t_2521.jpg,1000,1000,False,16
14946,Train,t_8563.jpg,600,800,False,3
14947,Train,t_6121.jpg,600,800,False,2
14950,Train,t_13727.jpg,600,800,True,0
14953,Train,t_16249.jpg,1000,1000,False,3
14954,Train,t_107.jpg,1500,1500,False,2
14965,Train,t_15887.jpg,800,600,False,2
14967,Train,t_1505.jpg,1500,1500,False,1
14972,Train,t_5120.jpg,1000,1000,False,3
14975,Train,t_2853.jpg,1000,1000,False,3
14977,Train,t_6983.jpg,1000,1000,False,1
14980,Train,t_13796.jpg,600,800,True,0
14986,Train,t_2168.jpg,2000,2000,False,2
14987,Train,t_12938.jpg,1000,1000,False,6
14993,Train,t_12019.jpg,800,600,False,2
14994,Train,t_9178.jpg,600,800,False,41
15000,Train,t_6644.jpg,600,800,False,1
15004,Train,t_9202.jpg,800,600,False,7
15011,Train,t_14852.jpg,1000,1000,False,14
15013,Train,t_7704.jpg,1000,1000,False,4
15014,Train,t_905.jpg,1500,1500,False,7
15021,Train,t_7096.jpg,1000,1000,False,1
15022,Train,t_10355.jpg,600,800,False,2
15033,Train,t_720.jpg,1500,1500,False,4
15035,Train,t_15931.jpg,800,600,False,2
15039,Train,t_421.jpg,1500,1500,False,2
15042,Train,t_6005.jpg,1000,1000,False,1
15052,Train,t_3114.jpg,1000,1000,False,1
15054,Train,t_1638.jpg,1500,1500,False,21
15056,Train,t_1117.jpg,1500,1500,False,2
15057,Train,t_888.jpg,1000,1000,True,0
15059,Train,t_12790.jpg,1000,1000,False,16
15061,Train,t_3871.jpg,600,800,False,1
15063,Train,t_3400.jpg,1000,1000,False,5
15072,Train,t_12336.jpg,800,600,False,1
15078,Train,t_754.jpg,1500,1500,False,12
15080,Train,t_12087.jpg,1000,1000,False,1
15083,Train,t_1650.jpg,1000,1000,False,1
15084,Train,t_8171.jpg,600,800,True,0
15085,Train,t_1691.jpg,1500,1500,False,45
15090,Train,t_4865.jpg,1000,1000,False,1
15096,Train,t_1360.jpg,1500,1500,False,3
15097,Train,t_15351.jpg,600,800,False,7
15098,Train,t_6591.jpg,800,600,False,4
15099,Train,t_1024.jpg,1500,1500,False,187
15102,Train,t_3151.jpg,1000,1000,False,3
15103,Train,t_12324.jpg,2000,2000,False,1
15111,Train,t_2841.jpg,800,600,False,1
15114,Train,t_7791.jpg,800,600,False,1
15116,Train,t_13171.jpg,1000,1000,False,1
15120,Train,t_7474.jpg,800,600,False,1
15121,Train,t_11069.jpg,4000,4000,False,56
15122,Train,t_9084.jpg,800,600,True,0
15124,Train,t_10454.jpg,800,600,True,0
15125,Train,t_12323.jpg,600,800,False,3
15129,Train,t_12783.jpg,1000,1000,False,6
15131,Train,t_4722.jpg,1000,1000,False,2
15132,Train,t_14545.jpg,1000,1000,True,0
15137,Train,t_10576.jpg,600,800,False,3
15140,Train,t_1917.jpg,1000,1000,False,1
15143,Train,t_10964.jpg,1000,1000,False,1
15145,Train,t_10272.jpg,800,600,False,14
15149,Train,t_11982.jpg,600,800,False,3
15153,Train,t_1845.jpg,600,800,False,7
15154,Train,t_2405.jpg,1000,1000,False,22
15156,Train,t_7110.jpg,600,800,False,1
15158,Train,t_13349.jpg,1000,1000,False,16
15163,Train,t_1629.jpg,1500,1500,False,6
15164,Train,t_13678.jpg,1000,1000,False,14
15166,Train,t_329.jpg,1000,1000,True,0
15167,Train,t_5935.jpg,1000,1000,False,13
15168,Train,t_4204.jpg,2000,2000,False,3
15169,Train,t_15873.jpg,1000,1000,False,13
15170,Train,t_2989.jpg,800,600,False,1
15174,Train,t_11335.jpg,1000,1000,False,9
15191,Train,t_10296.jpg,600,800,False,3
15194,Train,t_1141.jpg,1500,1500,False,13
15198,Train,t_3263.jpg,1000,1000,False,4
15200,Train,t_6412.jpg,1000,1000,False,1
15202,Train,t_7618.jpg,800,600,False,2
15204,Train,t_12917.jpg,600,800,False,8
15206,Train,t_16437.jpg,600,800,True,0
15211,Train,t_7048.jpg,800,600,False,1
15215,Train,t_9870.jpg,600,800,False,3
15220,Train,t_12481.jpg,6000,6000,False,50
15223,Train,t_2278.jpg,600,800,False,1
15224,Train,t_1457.jpg,1500,1500,False,10
15228,Train,t_14381.jpg,1000,1000,True,0
15230,Train,t_8562.jpg,1000,1000,False,1
15231,Train,t_14980.jpg,1000,1000,False,3
15236,Train,t_13901.jpg,1000,1000,True,0
15241,Train,t_14989.jpg,800,600,False,1
15242,Train,t_14997.jpg,600,800,False,1
15244,Train,t_1462.jpg,1000,1000,True,0
15246,Train,t_3358.jpg,2000,2000,False,8
15248,Train,t_8426.jpg,1000,1000,False,2
15251,Train,t_11901.jpg,800,600,False,1
15253,Train,t_14958.jpg,1000,1000,False,1
15261,Train,t_8092.jpg,600,800,False,4
15262,Train,t_12937.jpg,600,800,True,0
15269,Train,t_6058.jpg,1000,1000,False,67
15270,Train,t_10006.jpg,1000,1000,False,8
15279,Train,t_16072.jpg,800,600,False,1
15292,Train,t_13400.jpg,1000,1000,False,6
15299,Train,t_14420.jpg,600,800,False,1
15302,Train,t_15166.jpg,600,800,True,0
15310,Train,t_2082.jpg,1000,1000,False,3
15313,Train,t_12096.jpg,600,800,False,1
15314,Train,t_10486.jpg,800,600,False,1
15320,Train,t_5808.jpg,1000,1000,False,31
15325,Train,t_12999.jpg,800,600,False,2
15328,Train,t_2275.jpg,800,600,True,0
15329,Train,t_6527.jpg,1000,1000,False,1
15338,Train,t_13314.jpg,600,800,False,1
15339,Train,t_15394.jpg,800,600,False,3
15340,Train,t_14617.jpg,800,600,False,2
15342,Train,t_9676.jpg,1000,1000,False,1
15343,Train,t_3417.jpg,1000,1000,False,1
15350,Train,t_10319.jpg,600,800,False,1
15351,Train,t_10577.jpg,800,600,False,5
15359,Train,t_8202.jpg,600,800,False,2
15361,Train,t_2513.jpg,1000,1000,False,6
15364,Train,t_12573.jpg,1000,1000,False,1
15368,Train,t_1199.jpg,1500,1500,False,21
15370,Train,t_8315.jpg,600,800,False,5
15371,Train,t_12591.jpg,800,600,False,2
15382,Train,t_4187.jpg,800,600,True,0
15383,Train,t_6452.jpg,2000,2000,False,12
15391,Train,t_16242.jpg,600,800,False,5
15393,Train,t_1469.jpg,1500,1500,False,3
15396,Train,t_1950.jpg,2000,2000,False,7
15398,Train,t_2749.jpg,800,600,False,1
15400,Train,t_16107.jpg,1000,1000,False,6
15401,Train,t_2779.jpg,600,800,False,3
15402,Train,t_3493.jpg,600,800,False,1
15404,Train,t_1929.jpg,1000,1000,False,1
15409,Train,t_13956.jpg,1000,1000,False,1
15411,Train,t_5295.jpg,600,800,False,2
15415,Train,t_12337.jpg,800,600,False,6
15417,Train,t_8421.jpg,2000,2000,False,34
15418,Train,t_12453.jpg,600,800,False,5
15419,Train,t_5103.jpg,600,800,True,0
15420,Train,t_6628.jpg,600,800,False,3
15424,Train,t_5629.jpg,800,600,False,3
15426,Train,t_3334.jpg,1000,1000,True,0
15432,Train,t_12292.jpg,800,600,True,0
15437,Train,t_12978.jpg,800,600,False,1
15440,Train,t_2702.jpg,1000,1000,False,2
15444,Train,t_4382.jpg,1000,1000,False,2
15445,Train,t_8736.jpg,1000,1000,True,0
15453,Train,t_15856.jpg,600,800,False,6
15456,Train,t_10082.jpg,800,600,False,13
15461,Train,t_247.jpg,1500,1500,False,6
15468,Train,t_1607.jpg,1500,1500,False,55
15470,Train,t_7479.jpg,800,600,True,0
15471,Train,t_314.jpg,1500,1500,False,15
15482,Train,t_10970.jpg,800,600,False,1
15483,Train,t_4919.jpg,800,600,False,1
15484,Train,t_2458.jpg,1000,1000,False,1
15485,Train,t_16186.jpg,800,600,False,11
15491,Train,t_1022.jpg,1500,1500,False,2
15494,Train,t_2531.jpg,1000,1000,True,0
15505,Train,t_6361.jpg,800,600,False,7
15512,Train,t_7778.jpg,800,600,False,2
15513,Train,t_14909.jpg,800,600,False,1
15517,Train,t_15365.jpg,1000,1000,False,4
15521,Train,t_4992.jpg,2000,2000,False,11
15523,Train,t_16116.jpg,800,600,False,1
15534,Train,t_8357.jpg,600,800,False,3
15540,Train,t_10258.jpg,600,800,False,3
15542,Train,t_2774.jpg,600,800,True,0
15553,Train,t_12252.jpg,600,800,False,1
15554,Train,t_10750.jpg,1000,1000,False,1
15557,Train,t_8024.jpg,800,600,False,1
15563,Train,t_3739.jpg,1000,1000,False,16
15565,Train,t_16442.jpg,1000,1000,False,1
15569,Train,t_8464.jpg,600,800,False,1
15570,Train,t_8025.jpg,800,600,False,6
15571,Train,t_9011.jpg,1000,1000,True,0
15573,Train,t_12372.jpg,1000,1000,False,1
15587,Train,t_7382.jpg,800,600,False,1
15588,Train,t_11864.jpg,600,800,False,1
15590,Train,t_7369.jpg,1000,1000,False,4
15596,Train,t_8946.jpg,800,600,False,1
15602,Train,t_3305.jpg,1000,1000,False,1
15612,Train,t_13177.jpg,800,800,True,0
15613,Train,t_3180.jpg,800,600,False,1
15615,Train,t_1573.jpg,1500,1500,False,3
15617,Train,t_1972.jpg,1000,1000,False,1
15620,Train,t_1677.jpg,1500,1500,False,5
15625,Train,t_10198.jpg,800,600,False,1
15630,Train,t_13436.jpg,600,800,False,1
15631,Train,t_9304.jpg,1000,1000,False,1
15634,Train,t_2558.jpg,600,800,False,5
15637,Train,t_6995.jpg,600,800,False,1
15638,Train,t_14723.jpg,800,600,False,1
15639,Train,t_2231.jpg,1000,1000,False,2
15647,Train,t_16175.jpg,1000,1000,False,1
15648,Train,t_10571.jpg,800,600,False,6
15650,Train,t_9691.jpg,600,800,False,1
15654,Train,t_14659.jpg,600,800,False,4
15655,Train,t_11156.jpg,600,800,False,2
15662,Train,t_4952.jpg,800,600,False,1
15663,Train,t_1428.jpg,1000,1000,False,7
15669,Train,t_7331.jpg,800,600,False,1
15675,Train,t_3849.jpg,600,800,False,4
15676,Train,t_13374.jpg,600,800,True,0
15679,Train,t_3583.jpg,800,600,False,9
15681,Train,t_462.jpg,1500,1500,False,7
15682,Train,t_6359.jpg,800,600,False,1
15683,Train,t_6873.jpg,600,800,False,1
15685,Train,t_12511.jpg,800,600,False,1
15687,Train,t_13745.jpg,800,600,False,14
15694,Train,t_4059.jpg,600,800,False,8
15696,Train,t_12274.jpg,800,600,False,2
15700,Train,t_9439.jpg,800,600,False,36
15714,Train,t_11392.jpg,600,800,False,1
15715,Train,t_12734.jpg,600,800,False,1
15718,Train,t_913.jpg,1500,1500,False,2
15722,Train,t_7101.jpg,600,800,False,4
15729,Train,t_12200.jpg,600,800,False,6
15731,Train,t_11979.jpg,1000,1000,False,1
15736,Train,t_8916.jpg,1000,1000,False,16
15744,Train,t_9274.jpg,600,800,False,74
15749,Train,t_12021.jpg,800,600,False,2
15753,Train,t_10739.jpg,800,600,False,5
15756,Train,t_15420.jpg,600,800,False,4
15757,Train,t_6727.jpg,600,800,False,1
